"ano","semana","Unidade da Federação","total","SARS-CoV-2"
2009," 01","Rondônia",0,0
2009," 02","Rondônia",0,0
2009," 03","Rondônia",0,0
2009," 04","Rondônia",0,0
2009," 05","Rondônia",0,0
2009," 06","Rondônia",0,0
2009," 07","Rondônia",0,0
2009," 08","Rondônia",0,0
2009," 09","Rondônia",0,0
2009," 10","Rondônia",0,0
2009," 11","Rondônia",0,0
2009," 12","Rondônia",0,0
2009," 13","Rondônia",0,0
2009," 14","Rondônia",0,0
2009," 15","Rondônia",0,0
2009," 16","Rondônia",0,0
2009," 17","Rondônia",0,0
2009," 18","Rondônia",0,0
2009," 19","Rondônia",0,0
2009," 20","Rondônia",0,0
2009," 21","Rondônia",0,0
2009," 22","Rondônia",0,0
2009," 23","Rondônia",0,0
2009," 24","Rondônia",0,0
2009," 25","Rondônia",0,0
2009," 26","Rondônia",0,0
2009," 27","Rondônia",0,0
2009," 28","Rondônia",0,0
2009," 29","Rondônia",1,0
2009," 30","Rondônia",2,0
2009," 31","Rondônia",10,0
2009," 32","Rondônia",6,0
2009," 33","Rondônia",6,0
2009," 34","Rondônia",8,0
2009," 35","Rondônia",17,0
2009," 36","Rondônia",9,0
2009," 37","Rondônia",1,0
2009," 38","Rondônia",1,0
2009," 39","Rondônia",2,0
2009," 40","Rondônia",0,0
2009," 41","Rondônia",0,0
2009," 42","Rondônia",2,0
2009," 43","Rondônia",0,0
2009," 44","Rondônia",0,0
2009," 45","Rondônia",0,0
2009," 46","Rondônia",2,0
2009," 47","Rondônia",0,0
2009," 48","Rondônia",0,0
2009," 49","Rondônia",1,0
2009," 50","Rondônia",0,0
2009," 51","Rondônia",1,0
2009," 52","Rondônia",0,0
2010," 01","Rondônia",0,0
2010," 02","Rondônia",0,0
2010," 03","Rondônia",0,0
2010," 04","Rondônia",2,0
2010," 05","Rondônia",0,0
2010," 06","Rondônia",1,0
2010," 07","Rondônia",0,0
2010," 08","Rondônia",0,0
2010," 09","Rondônia",4,0
2010," 10","Rondônia",8,0
2010," 11","Rondônia",16,0
2010," 12","Rondônia",8,0
2010," 13","Rondônia",10,0
2010," 14","Rondônia",24,0
2010," 15","Rondônia",8,0
2010," 16","Rondônia",5,0
2010," 17","Rondônia",3,0
2010," 18","Rondônia",2,0
2010," 19","Rondônia",2,0
2010," 20","Rondônia",1,0
2010," 21","Rondônia",1,0
2010," 22","Rondônia",0,0
2010," 23","Rondônia",0,0
2010," 24","Rondônia",0,0
2010," 25","Rondônia",0,0
2010," 26","Rondônia",1,0
2010," 27","Rondônia",0,0
2010," 28","Rondônia",0,0
2010," 29","Rondônia",0,0
2010," 30","Rondônia",0,0
2010," 31","Rondônia",0,0
2010," 32","Rondônia",1,0
2010," 33","Rondônia",0,0
2010," 34","Rondônia",0,0
2010," 35","Rondônia",0,0
2010," 36","Rondônia",0,0
2010," 37","Rondônia",0,0
2010," 38","Rondônia",0,0
2010," 39","Rondônia",0,0
2010," 40","Rondônia",0,0
2010," 41","Rondônia",0,0
2010," 42","Rondônia",0,0
2010," 43","Rondônia",0,0
2010," 44","Rondônia",0,0
2010," 45","Rondônia",0,0
2010," 46","Rondônia",0,0
2010," 47","Rondônia",0,0
2010," 48","Rondônia",0,0
2010," 49","Rondônia",0,0
2010," 50","Rondônia",0,0
2010," 51","Rondônia",0,0
2010," 52","Rondônia",0,0
2011," 01","Rondônia",0,0
2011," 02","Rondônia",0,0
2011," 03","Rondônia",0,0
2011," 04","Rondônia",0,0
2011," 05","Rondônia",0,0
2011," 06","Rondônia",0,0
2011," 07","Rondônia",1,0
2011," 08","Rondônia",0,0
2011," 09","Rondônia",0,0
2011," 10","Rondônia",0,0
2011," 11","Rondônia",0,0
2011," 12","Rondônia",0,0
2011," 13","Rondônia",0,0
2011," 14","Rondônia",0,0
2011," 15","Rondônia",0,0
2011," 16","Rondônia",0,0
2011," 17","Rondônia",1,0
2011," 18","Rondônia",0,0
2011," 19","Rondônia",0,0
2011," 20","Rondônia",0,0
2011," 21","Rondônia",0,0
2011," 22","Rondônia",0,0
2011," 23","Rondônia",0,0
2011," 24","Rondônia",0,0
2011," 25","Rondônia",0,0
2011," 26","Rondônia",0,0
2011," 27","Rondônia",0,0
2011," 28","Rondônia",0,0
2011," 29","Rondônia",0,0
2011," 30","Rondônia",0,0
2011," 31","Rondônia",0,0
2011," 32","Rondônia",0,0
2011," 33","Rondônia",1,0
2011," 34","Rondônia",1,0
2011," 35","Rondônia",0,0
2011," 36","Rondônia",1,0
2011," 37","Rondônia",0,0
2011," 38","Rondônia",0,0
2011," 39","Rondônia",0,0
2011," 40","Rondônia",1,0
2011," 41","Rondônia",0,0
2011," 42","Rondônia",0,0
2011," 43","Rondônia",0,0
2011," 44","Rondônia",0,0
2011," 45","Rondônia",1,0
2011," 46","Rondônia",0,0
2011," 47","Rondônia",1,0
2011," 48","Rondônia",0,0
2011," 49","Rondônia",0,0
2011," 50","Rondônia",0,0
2011," 51","Rondônia",0,0
2011," 52","Rondônia",0,0
2012," 01","Rondônia",0,0
2012," 02","Rondônia",0,0
2012," 03","Rondônia",0,0
2012," 04","Rondônia",0,0
2012," 05","Rondônia",0,0
2012," 06","Rondônia",0,0
2012," 07","Rondônia",0,0
2012," 08","Rondônia",1,0
2012," 09","Rondônia",0,0
2012," 10","Rondônia",0,0
2012," 11","Rondônia",0,0
2012," 12","Rondônia",0,0
2012," 13","Rondônia",0,0
2012," 14","Rondônia",0,0
2012," 15","Rondônia",0,0
2012," 16","Rondônia",0,0
2012," 17","Rondônia",0,0
2012," 18","Rondônia",0,0
2012," 19","Rondônia",1,0
2012," 20","Rondônia",0,0
2012," 21","Rondônia",1,0
2012," 22","Rondônia",0,0
2012," 23","Rondônia",0,0
2012," 24","Rondônia",0,0
2012," 25","Rondônia",0,0
2012," 26","Rondônia",0,0
2012," 27","Rondônia",0,0
2012," 28","Rondônia",0,0
2012," 29","Rondônia",1,0
2012," 30","Rondônia",0,0
2012," 31","Rondônia",0,0
2012," 32","Rondônia",0,0
2012," 33","Rondônia",0,0
2012," 34","Rondônia",0,0
2012," 35","Rondônia",0,0
2012," 36","Rondônia",0,0
2012," 37","Rondônia",0,0
2012," 38","Rondônia",0,0
2012," 39","Rondônia",0,0
2012," 40","Rondônia",1,0
2012," 41","Rondônia",0,0
2012," 42","Rondônia",0,0
2012," 43","Rondônia",0,0
2012," 44","Rondônia",0,0
2012," 45","Rondônia",0,0
2012," 46","Rondônia",0,0
2012," 47","Rondônia",0,0
2012," 48","Rondônia",0,0
2012," 49","Rondônia",0,0
2012," 50","Rondônia",0,0
2012," 51","Rondônia",0,0
2012," 52","Rondônia",0,0
2013," 01","Rondônia",0,0
2013," 02","Rondônia",0,0
2013," 03","Rondônia",0,0
2013," 04","Rondônia",0,0
2013," 05","Rondônia",0,0
2013," 06","Rondônia",0,0
2013," 07","Rondônia",0,0
2013," 08","Rondônia",0,0
2013," 09","Rondônia",3,0
2013," 10","Rondônia",2,0
2013," 11","Rondônia",0,0
2013," 12","Rondônia",1,0
2013," 13","Rondônia",0,0
2013," 14","Rondônia",0,0
2013," 15","Rondônia",0,0
2013," 16","Rondônia",1,0
2013," 17","Rondônia",0,0
2013," 18","Rondônia",1,0
2013," 19","Rondônia",1,0
2013," 20","Rondônia",0,0
2013," 21","Rondônia",0,0
2013," 22","Rondônia",2,0
2013," 23","Rondônia",5,0
2013," 24","Rondônia",0,0
2013," 25","Rondônia",2,0
2013," 26","Rondônia",1,0
2013," 27","Rondônia",0,0
2013," 28","Rondônia",0,0
2013," 29","Rondônia",1,0
2013," 30","Rondônia",1,0
2013," 31","Rondônia",2,0
2013," 32","Rondônia",2,0
2013," 33","Rondônia",0,0
2013," 34","Rondônia",0,0
2013," 35","Rondônia",0,0
2013," 36","Rondônia",0,0
2013," 37","Rondônia",0,0
2013," 38","Rondônia",0,0
2013," 39","Rondônia",0,0
2013," 40","Rondônia",0,0
2013," 41","Rondônia",0,0
2013," 42","Rondônia",3,0
2013," 43","Rondônia",0,0
2013," 44","Rondônia",1,0
2013," 45","Rondônia",0,0
2013," 46","Rondônia",1,0
2013," 47","Rondônia",0,0
2013," 48","Rondônia",0,0
2013," 49","Rondônia",0,0
2013," 50","Rondônia",0,0
2013," 51","Rondônia",0,0
2013," 52","Rondônia",0,0
2014," 01","Rondônia",0,0
2014," 02","Rondônia",0,0
2014," 03","Rondônia",0,0
2014," 04","Rondônia",0,0
2014," 05","Rondônia",0,0
2014," 06","Rondônia",1,0
2014," 07","Rondônia",1,0
2014," 08","Rondônia",0,0
2014," 09","Rondônia",2,0
2014," 10","Rondônia",0,0
2014," 11","Rondônia",5,0
2014," 12","Rondônia",1,0
2014," 13","Rondônia",4,0
2014," 14","Rondônia",5,0
2014," 15","Rondônia",0,0
2014," 16","Rondônia",2,0
2014," 17","Rondônia",4,0
2014," 18","Rondônia",6,0
2014," 19","Rondônia",6,0
2014," 20","Rondônia",2,0
2014," 21","Rondônia",3,0
2014," 22","Rondônia",7,0
2014," 23","Rondônia",11,0
2014," 24","Rondônia",7,0
2014," 25","Rondônia",13,0
2014," 26","Rondônia",3,0
2014," 27","Rondônia",0,0
2014," 28","Rondônia",2,0
2014," 29","Rondônia",1,0
2014," 30","Rondônia",1,0
2014," 31","Rondônia",0,0
2014," 32","Rondônia",0,0
2014," 33","Rondônia",0,0
2014," 34","Rondônia",0,0
2014," 35","Rondônia",0,0
2014," 36","Rondônia",0,0
2014," 37","Rondônia",0,0
2014," 38","Rondônia",1,0
2014," 39","Rondônia",0,0
2014," 40","Rondônia",0,0
2014," 41","Rondônia",0,0
2014," 42","Rondônia",2,0
2014," 43","Rondônia",0,0
2014," 44","Rondônia",1,0
2014," 45","Rondônia",0,0
2014," 46","Rondônia",0,0
2014," 47","Rondônia",0,0
2014," 48","Rondônia",1,0
2014," 49","Rondônia",1,0
2014," 50","Rondônia",0,0
2014," 51","Rondônia",0,0
2014," 52","Rondônia",0,0
NA,NA,NA,NA,NA
2015," 01","Rondônia",0,0
2015," 02","Rondônia",2,0
2015," 03","Rondônia",1,0
2015," 04","Rondônia",1,0
2015," 05","Rondônia",0,0
2015," 06","Rondônia",3,0
2015," 07","Rondônia",1,0
2015," 08","Rondônia",0,0
2015," 09","Rondônia",1,0
2015," 10","Rondônia",0,0
2015," 11","Rondônia",0,0
2015," 12","Rondônia",2,0
2015," 13","Rondônia",2,0
2015," 14","Rondônia",2,0
2015," 15","Rondônia",0,0
2015," 16","Rondônia",0,0
2015," 17","Rondônia",2,0
2015," 18","Rondônia",2,0
2015," 19","Rondônia",2,0
2015," 20","Rondônia",0,0
2015," 21","Rondônia",0,0
2015," 22","Rondônia",1,0
2015," 23","Rondônia",1,0
2015," 24","Rondônia",0,0
2015," 25","Rondônia",0,0
2015," 26","Rondônia",0,0
2015," 27","Rondônia",1,0
2015," 28","Rondônia",1,0
2015," 29","Rondônia",0,0
2015," 30","Rondônia",0,0
2015," 31","Rondônia",1,0
2015," 32","Rondônia",2,0
2015," 33","Rondônia",2,0
2015," 34","Rondônia",0,0
2015," 35","Rondônia",0,0
2015," 36","Rondônia",1,0
2015," 37","Rondônia",0,0
2015," 38","Rondônia",0,0
2015," 39","Rondônia",0,0
2015," 40","Rondônia",1,0
2015," 41","Rondônia",1,0
2015," 42","Rondônia",0,0
2015," 43","Rondônia",0,0
2015," 44","Rondônia",0,0
2015," 45","Rondônia",0,0
2015," 46","Rondônia",0,0
2015," 47","Rondônia",0,0
2015," 48","Rondônia",0,0
2015," 49","Rondônia",1,0
2015," 50","Rondônia",0,0
2015," 51","Rondônia",0,0
2015," 52","Rondônia",0,0
2016," 01","Rondônia",1,0
2016," 02","Rondônia",0,0
2016," 03","Rondônia",1,0
2016," 04","Rondônia",0,0
2016," 05","Rondônia",0,0
2016," 06","Rondônia",0,0
2016," 07","Rondônia",0,0
2016," 08","Rondônia",1,0
2016," 09","Rondônia",1,0
2016," 10","Rondônia",0,0
2016," 11","Rondônia",2,0
2016," 12","Rondônia",5,0
2016," 13","Rondônia",19,0
2016," 14","Rondônia",19,0
2016," 15","Rondônia",12,0
2016," 16","Rondônia",9,0
2016," 17","Rondônia",7,0
2016," 18","Rondônia",4,0
2016," 19","Rondônia",3,0
2016," 20","Rondônia",4,0
2016," 21","Rondônia",3,0
2016," 22","Rondônia",4,0
2016," 23","Rondônia",5,0
2016," 24","Rondônia",5,0
2016," 25","Rondônia",9,0
2016," 26","Rondônia",2,0
2016," 27","Rondônia",1,0
2016," 28","Rondônia",1,0
2016," 29","Rondônia",3,0
2016," 30","Rondônia",2,0
2016," 31","Rondônia",0,0
2016," 32","Rondônia",2,0
2016," 33","Rondônia",2,0
2016," 34","Rondônia",1,0
2016," 35","Rondônia",2,0
2016," 36","Rondônia",0,0
2016," 37","Rondônia",0,0
2016," 38","Rondônia",0,0
2016," 39","Rondônia",0,0
2016," 40","Rondônia",0,0
2016," 41","Rondônia",0,0
2016," 42","Rondônia",0,0
2016," 43","Rondônia",0,0
2016," 44","Rondônia",0,0
2016," 45","Rondônia",0,0
2016," 46","Rondônia",0,0
2016," 47","Rondônia",0,0
2016," 48","Rondônia",0,0
2016," 49","Rondônia",0,0
2016," 50","Rondônia",0,0
2016," 51","Rondônia",0,0
2016," 52","Rondônia",0,0
2017," 01","Rondônia",1,0
2017," 02","Rondônia",1,0
2017," 03","Rondônia",1,0
2017," 04","Rondônia",0,0
2017," 05","Rondônia",0,0
2017," 06","Rondônia",2,0
2017," 07","Rondônia",1,0
2017," 08","Rondônia",1,0
2017," 09","Rondônia",0,0
2017," 10","Rondônia",0,0
2017," 11","Rondônia",1,0
2017," 12","Rondônia",1,0
2017," 13","Rondônia",2,0
2017," 14","Rondônia",0,0
2017," 15","Rondônia",2,0
2017," 16","Rondônia",0,0
2017," 17","Rondônia",0,0
2017," 18","Rondônia",2,0
2017," 19","Rondônia",0,0
2017," 20","Rondônia",2,0
2017," 21","Rondônia",0,0
2017," 22","Rondônia",1,0
2017," 23","Rondônia",0,0
2017," 24","Rondônia",0,0
2017," 25","Rondônia",1,0
2017," 26","Rondônia",0,0
2017," 27","Rondônia",1,0
2017," 28","Rondônia",1,0
2017," 29","Rondônia",0,0
2017," 30","Rondônia",1,0
2017," 31","Rondônia",0,0
2017," 32","Rondônia",0,0
2017," 33","Rondônia",0,0
2017," 34","Rondônia",0,0
2017," 35","Rondônia",0,0
2017," 36","Rondônia",0,0
2017," 37","Rondônia",0,0
2017," 38","Rondônia",0,0
2017," 39","Rondônia",1,0
2017," 40","Rondônia",0,0
2017," 41","Rondônia",1,0
2017," 42","Rondônia",0,0
2017," 43","Rondônia",2,0
2017," 44","Rondônia",0,0
2017," 45","Rondônia",2,0
2017," 46","Rondônia",0,0
2017," 47","Rondônia",1,0
2017," 48","Rondônia",0,0
2017," 49","Rondônia",0,0
2017," 50","Rondônia",0,0
2017," 51","Rondônia",1,0
2017," 52","Rondônia",0,0
2018," 01","Rondônia",0,0
2018," 02","Rondônia",0,0
2018," 03","Rondônia",0,0
2018," 04","Rondônia",1,0
2018," 05","Rondônia",1,0
2018," 06","Rondônia",0,0
2018," 07","Rondônia",0,0
2018," 08","Rondônia",1,0
2018," 09","Rondônia",2,0
2018," 10","Rondônia",1,0
2018," 11","Rondônia",0,0
2018," 12","Rondônia",1,0
2018," 13","Rondônia",3,0
2018," 14","Rondônia",0,0
2018," 15","Rondônia",1,0
2018," 16","Rondônia",6,0
2018," 17","Rondônia",4,0
2018," 18","Rondônia",4,0
2018," 19","Rondônia",1,0
2018," 20","Rondônia",6,0
2018," 21","Rondônia",6,0
2018," 22","Rondônia",4,0
2018," 23","Rondônia",7,0
2018," 24","Rondônia",4,0
2018," 25","Rondônia",3,0
2018," 26","Rondônia",7,0
2018," 27","Rondônia",3,0
2018," 28","Rondônia",3,0
2018," 29","Rondônia",3,0
2018," 30","Rondônia",3,0
2018," 31","Rondônia",1,0
2018," 32","Rondônia",0,0
2018," 33","Rondônia",0,0
2018," 34","Rondônia",0,0
2018," 35","Rondônia",0,0
2018," 36","Rondônia",0,0
2018," 37","Rondônia",0,0
2018," 38","Rondônia",0,0
2018," 39","Rondônia",0,0
2018," 40","Rondônia",1,0
2018," 41","Rondônia",0,0
2018," 42","Rondônia",0,0
2018," 43","Rondônia",0,0
2018," 44","Rondônia",0,0
2018," 45","Rondônia",1,0
2018," 46","Rondônia",1,0
2018," 47","Rondônia",0,0
2018," 48","Rondônia",1,0
2018," 49","Rondônia",0,0
2018," 50","Rondônia",0,0
2018," 51","Rondônia",0,0
2018," 52","Rondônia",0,0
2019," 01","Rondônia",1,0
2019," 02","Rondônia",0,0
2019," 03","Rondônia",2,0
2019," 04","Rondônia",1,0
2019," 05","Rondônia",2,0
2019," 06","Rondônia",2,0
2019," 07","Rondônia",0,0
2019," 08","Rondônia",0,0
2019," 09","Rondônia",3,0
2019," 10","Rondônia",3,0
2019," 11","Rondônia",4,0
2019," 12","Rondônia",9,0
2019," 13","Rondônia",8,0
2019," 14","Rondônia",8,0
2019," 15","Rondônia",11,0
2019," 16","Rondônia",8,0
2019," 17","Rondônia",6,0
2019," 18","Rondônia",8,0
2019," 19","Rondônia",7,0
2019," 20","Rondônia",8,0
2019," 21","Rondônia",7,0
2019," 22","Rondônia",1,0
2019," 23","Rondônia",1,0
2019," 24","Rondônia",2,0
2019," 25","Rondônia",2,0
2019," 26","Rondônia",2,0
2019," 27","Rondônia",1,0
2019," 28","Rondônia",3,0
2019," 29","Rondônia",0,0
2019," 30","Rondônia",3,0
2019," 31","Rondônia",2,0
2019," 32","Rondônia",3,0
2019," 33","Rondônia",1,0
2019," 34","Rondônia",2,0
2019," 35","Rondônia",0,0
2019," 36","Rondônia",1,0
2019," 37","Rondônia",1,0
2019," 38","Rondônia",0,0
2019," 39","Rondônia",1,0
2019," 40","Rondônia",2,0
2019," 41","Rondônia",0,0
2019," 42","Rondônia",1,0
2019," 43","Rondônia",1,0
2019," 44","Rondônia",1,0
2019," 45","Rondônia",0,0
2019," 46","Rondônia",2,0
2019," 47","Rondônia",2,0
2019," 48","Rondônia",0,0
2019," 49","Rondônia",0,0
2019," 50","Rondônia",0,0
2019," 51","Rondônia",0,0
2019," 52","Rondônia",0,0
2020," 01","Rondônia",0,0
2020," 02","Rondônia",0,0
2020," 03","Rondônia",3,0
2020," 04","Rondônia",4,0
2020," 05","Rondônia",0,0
2020," 06","Rondônia",0,0
2020," 07","Rondônia",0,0
2020," 08","Rondônia",0,0
2020," 09","Rondônia",1,0
2020," 10","Rondônia",3,0
2020," 11","Rondônia",2,0
2020," 12","Rondônia",4,0
2020," 13","Rondônia",5,1
2020," 14","Rondônia",17,1
2020," 15","Rondônia",16,3
2020," 16","Rondônia",17,6
2020," 17","Rondônia",5,1
2020," 18","Rondônia",8,3
2009," 01","Acre",0,0
2009," 02","Acre",0,0
2009," 03","Acre",0,0
2009," 04","Acre",0,0
2009," 05","Acre",0,0
2009," 06","Acre",0,0
2009," 07","Acre",0,0
2009," 08","Acre",0,0
2009," 09","Acre",0,0
2009," 10","Acre",0,0
2009," 11","Acre",0,0
2009," 12","Acre",0,0
2009," 13","Acre",0,0
2009," 14","Acre",0,0
2009," 15","Acre",0,0
2009," 16","Acre",0,0
2009," 17","Acre",0,0
2009," 18","Acre",0,0
2009," 19","Acre",0,0
2009," 20","Acre",0,0
2009," 21","Acre",0,0
2009," 22","Acre",0,0
2009," 23","Acre",0,0
2009," 24","Acre",0,0
2009," 25","Acre",2,0
2009," 26","Acre",0,0
2009," 27","Acre",1,0
2009," 28","Acre",4,0
2009," 29","Acre",4,0
2009," 30","Acre",4,0
2009," 31","Acre",7,0
2009," 32","Acre",5,0
2009," 33","Acre",7,0
2009," 34","Acre",18,0
2009," 35","Acre",22,0
2009," 36","Acre",24,0
2009," 37","Acre",23,0
2009," 38","Acre",17,0
2009," 39","Acre",18,0
2009," 40","Acre",12,0
2009," 41","Acre",7,0
2009," 42","Acre",17,0
2009," 43","Acre",13,0
2009," 44","Acre",5,0
2009," 45","Acre",8,0
2009," 46","Acre",4,0
2009," 47","Acre",1,0
2009," 48","Acre",3,0
2009," 49","Acre",2,0
2009," 50","Acre",2,0
2009," 51","Acre",2,0
2009," 52","Acre",1,0
2010," 01","Acre",1,0
2010," 02","Acre",1,0
2010," 03","Acre",1,0
2010," 04","Acre",1,0
2010," 05","Acre",2,0
2010," 06","Acre",2,0
2010," 07","Acre",1,0
2010," 08","Acre",2,0
2010," 09","Acre",4,0
2010," 10","Acre",5,0
2010," 11","Acre",3,0
2010," 12","Acre",1,0
2010," 13","Acre",5,0
2010," 14","Acre",1,0
2010," 15","Acre",2,0
2010," 16","Acre",1,0
2010," 17","Acre",1,0
2010," 18","Acre",0,0
2010," 19","Acre",0,0
2010," 20","Acre",3,0
2010," 21","Acre",0,0
2010," 22","Acre",0,0
2010," 23","Acre",0,0
2010," 24","Acre",2,0
2010," 25","Acre",0,0
2010," 26","Acre",0,0
2010," 27","Acre",0,0
2010," 28","Acre",0,0
2010," 29","Acre",0,0
2010," 30","Acre",2,0
2010," 31","Acre",0,0
2010," 32","Acre",0,0
2010," 33","Acre",0,0
2010," 34","Acre",1,0
2010," 35","Acre",0,0
2010," 36","Acre",0,0
2010," 37","Acre",0,0
2010," 38","Acre",1,0
2010," 39","Acre",0,0
2010," 40","Acre",0,0
2010," 41","Acre",1,0
2010," 42","Acre",0,0
2010," 43","Acre",0,0
2010," 44","Acre",0,0
2010," 45","Acre",0,0
2010," 46","Acre",1,0
2010," 47","Acre",0,0
2010," 48","Acre",0,0
2010," 49","Acre",0,0
2010," 50","Acre",0,0
2010," 51","Acre",0,0
2010," 52","Acre",0,0
2011," 01","Acre",0,0
2011," 02","Acre",0,0
2011," 03","Acre",0,0
2011," 04","Acre",0,0
2011," 05","Acre",0,0
2011," 06","Acre",0,0
2011," 07","Acre",0,0
2011," 08","Acre",0,0
2011," 09","Acre",0,0
2011," 10","Acre",0,0
2011," 11","Acre",0,0
2011," 12","Acre",0,0
2011," 13","Acre",0,0
2011," 14","Acre",0,0
2011," 15","Acre",0,0
2011," 16","Acre",0,0
2011," 17","Acre",0,0
2011," 18","Acre",0,0
2011," 19","Acre",0,0
2011," 20","Acre",0,0
2011," 21","Acre",0,0
2011," 22","Acre",0,0
2011," 23","Acre",3,0
2011," 24","Acre",2,0
2011," 25","Acre",0,0
2011," 26","Acre",0,0
2011," 27","Acre",3,0
2011," 28","Acre",1,0
2011," 29","Acre",1,0
2011," 30","Acre",0,0
2011," 31","Acre",0,0
2011," 32","Acre",1,0
2011," 33","Acre",6,0
2011," 34","Acre",4,0
2011," 35","Acre",2,0
2011," 36","Acre",1,0
2011," 37","Acre",0,0
2011," 38","Acre",1,0
2011," 39","Acre",0,0
2011," 40","Acre",0,0
2011," 41","Acre",0,0
2011," 42","Acre",0,0
2011," 43","Acre",0,0
2011," 44","Acre",0,0
2011," 45","Acre",0,0
2011," 46","Acre",0,0
2011," 47","Acre",0,0
2011," 48","Acre",0,0
2011," 49","Acre",0,0
2011," 50","Acre",0,0
2011," 51","Acre",0,0
2011," 52","Acre",0,0
2012," 01","Acre",1,0
2012," 02","Acre",1,0
2012," 03","Acre",0,0
2012," 04","Acre",0,0
2012," 05","Acre",0,0
2012," 06","Acre",0,0
2012," 07","Acre",0,0
2012," 08","Acre",1,0
2012," 09","Acre",2,0
2012," 10","Acre",0,0
2012," 11","Acre",2,0
2012," 12","Acre",3,0
2012," 13","Acre",0,0
2012," 14","Acre",2,0
2012," 15","Acre",0,0
2012," 16","Acre",0,0
2012," 17","Acre",1,0
2012," 18","Acre",0,0
2012," 19","Acre",0,0
2012," 20","Acre",2,0
2012," 21","Acre",0,0
2012," 22","Acre",0,0
2012," 23","Acre",1,0
2012," 24","Acre",0,0
2012," 25","Acre",0,0
2012," 26","Acre",1,0
2012," 27","Acre",2,0
2012," 28","Acre",0,0
2012," 29","Acre",0,0
2012," 30","Acre",0,0
2012," 31","Acre",0,0
2012," 32","Acre",0,0
2012," 33","Acre",3,0
2012," 34","Acre",1,0
2012," 35","Acre",0,0
2012," 36","Acre",1,0
2012," 37","Acre",1,0
2012," 38","Acre",2,0
2012," 39","Acre",4,0
2012," 40","Acre",0,0
2012," 41","Acre",4,0
2012," 42","Acre",0,0
2012," 43","Acre",0,0
2012," 44","Acre",2,0
2012," 45","Acre",2,0
2012," 46","Acre",3,0
2012," 47","Acre",1,0
2012," 48","Acre",2,0
2012," 49","Acre",3,0
2012," 50","Acre",0,0
2012," 51","Acre",1,0
2012," 52","Acre",1,0
2013," 01","Acre",2,0
2013," 02","Acre",2,0
2013," 03","Acre",0,0
2013," 04","Acre",0,0
2013," 05","Acre",0,0
2013," 06","Acre",0,0
2013," 07","Acre",0,0
2013," 08","Acre",0,0
2013," 09","Acre",2,0
2013," 10","Acre",2,0
2013," 11","Acre",5,0
2013," 12","Acre",3,0
2013," 13","Acre",0,0
2013," 14","Acre",3,0
2013," 15","Acre",1,0
2013," 16","Acre",1,0
2013," 17","Acre",2,0
2013," 18","Acre",2,0
2013," 19","Acre",0,0
2013," 20","Acre",2,0
2013," 21","Acre",1,0
2013," 22","Acre",1,0
2013," 23","Acre",4,0
2013," 24","Acre",3,0
2013," 25","Acre",0,0
2013," 26","Acre",1,0
2013," 27","Acre",2,0
2013," 28","Acre",3,0
2013," 29","Acre",1,0
2013," 30","Acre",3,0
2013," 31","Acre",0,0
2013," 32","Acre",7,0
2013," 33","Acre",5,0
2013," 34","Acre",6,0
2013," 35","Acre",6,0
2013," 36","Acre",5,0
2013," 37","Acre",6,0
2013," 38","Acre",6,0
2013," 39","Acre",2,0
2013," 40","Acre",4,0
2013," 41","Acre",3,0
2013," 42","Acre",5,0
2013," 43","Acre",2,0
2013," 44","Acre",3,0
2013," 45","Acre",2,0
2013," 46","Acre",1,0
2013," 47","Acre",1,0
2013," 48","Acre",0,0
2013," 49","Acre",4,0
2013," 50","Acre",2,0
2013," 51","Acre",2,0
2013," 52","Acre",5,0
2014," 01","Acre",2,0
2014," 02","Acre",0,0
2014," 03","Acre",1,0
2014," 04","Acre",0,0
2014," 05","Acre",0,0
2014," 06","Acre",2,0
2014," 07","Acre",3,0
2014," 08","Acre",6,0
2014," 09","Acre",4,0
2014," 10","Acre",4,0
2014," 11","Acre",2,0
2014," 12","Acre",3,0
2014," 13","Acre",3,0
2014," 14","Acre",5,0
2014," 15","Acre",2,0
2014," 16","Acre",2,0
2014," 17","Acre",3,0
2014," 18","Acre",2,0
2014," 19","Acre",5,0
2014," 20","Acre",9,0
2014," 21","Acre",0,0
2014," 22","Acre",1,0
2014," 23","Acre",1,0
2014," 24","Acre",5,0
2014," 25","Acre",2,0
2014," 26","Acre",2,0
2014," 27","Acre",0,0
2014," 28","Acre",4,0
2014," 29","Acre",2,0
2014," 30","Acre",3,0
2014," 31","Acre",3,0
2014," 32","Acre",0,0
2014," 33","Acre",2,0
2014," 34","Acre",1,0
2014," 35","Acre",0,0
2014," 36","Acre",0,0
2014," 37","Acre",1,0
2014," 38","Acre",0,0
2014," 39","Acre",1,0
2014," 40","Acre",0,0
2014," 41","Acre",1,0
2014," 42","Acre",2,0
2014," 43","Acre",1,0
2014," 44","Acre",2,0
2014," 45","Acre",3,0
2014," 46","Acre",1,0
2014," 47","Acre",3,0
2014," 48","Acre",3,0
2014," 49","Acre",6,0
2014," 50","Acre",7,0
2014," 51","Acre",6,0
2014," 52","Acre",4,0
NA,NA,NA,NA,NA
2015," 01","Acre",4,0
2015," 02","Acre",2,0
2015," 03","Acre",2,0
2015," 04","Acre",3,0
2015," 05","Acre",7,0
2015," 06","Acre",2,0
2015," 07","Acre",0,0
2015," 08","Acre",1,0
2015," 09","Acre",4,0
